,Solar,Wind,Waste,Biogas,Sewage_gas,Biomass_1_crops,Biomass_2_waste
2020-08-17 15:00:00,1116538.4868845448,7204.355,102079.7425,27611.963,11476.652,830.57,25695.794
2020-08-17 16:00:00,994428.5628936607,8292.234,103430.3845,27527.643,11555.483,656.064,25408.893
2020-08-17 17:00:00,739275.6156082907,9187.742,103488.674,27238.255,10904.259,716.616,25043.548000000003
2020-08-17 18:00:00,466586.50479373237,8352.019,103644.815,27054.916,10173.452000000001,851.191,25593.097999999998
2020-08-17 19:00:00,190568.60688401564,8844.296,103233.524,27101.243000000002,10104.751,846.242,25806.001
2020-08-17 20:00:00,32067.284322069852,5472.872,104002.916,26940.463,10167.072,867.506,26083.61
2020-08-17 21:00:00,156.6740944801734,3495.383,104357.1255,26778.863,10374.939,684.509,25495.25
2020-08-17 22:00:00,116.75593170471583,3522.052,104273.59,26799.056,9887.721,899.059,25242.493000000002
2020-08-17 23:00:00,91.447174935231,4044.0299999999997,105801.5615,27200.344,9528.467,914.379,25298.94
2020-08-18 00:00:00,67.76369459558062,6789.128000000001,106443.304,27198.319,9420.703,826.146,25309.533
2020-08-18 01:00:00,51.153335095936505,5069.728999999999,106942.391,26712.792999999998,9525.749,655.1379999999999,25235.559
2020-08-18 02:00:00,49.0799741598057,2651.098,106119.2345,26386.424,9897.009,604.293,25716.303
2020-08-18 03:00:00,42.70927928341135,691.214,106914.218,26423.549,9943.937,837.535,25588.421000000002
2020-08-18 04:00:00,46.49805299405792,110.732,107033.0205,25966.869,9999.011999999999,882.451,25264.069
2020-08-18 05:00:00,50.00516257753199,295.475,105926.163,25759.67,10196.918,774.224,25227.798
2020-08-18 06:00:00,888.4605891435289,370.45,105143.5315,26834.951,10364.368,637.6990000000001,25123.398999999998
2020-08-18 07:00:00,65686.84219787341,242.26299999999998,106469.20850000001,27699.833,10888.965,632.607,25714.028
2020-08-18 08:00:00,311653.8750129778,402.578,103477.52249999999,28097.842,10749.862000000001,642.458,25512.029
2020-08-18 09:00:00,673149.7684378275,763.245,104442.6415,28241.506,11017.55,685.543,25673.938000000002
2020-08-18 10:00:00,1060498.6575674086,678.771,103894.259,28467.595,11055.252,862.807,25796.743000000002
2020-08-18 11:00:00,1312028.7172862422,746.363,101692.185,28498.34,11497.14,821.321,25883.038
2020-08-18 12:00:00,1355847.084278411,1428.253,103818.7695,29005.112,11776.333999999999,694.579,25720.157
2020-08-18 13:00:00,1256893.0582802703,2416.589,104950.9135,28794.602,11674.139,657.644,25350.337
2020-08-18 14:00:00,1057693.8383650214,5433.714,104001.324,28239.445,11516.393,696.3679999999999,25790.367
2020-08-18 15:00:00,921394.6073133704,5962.726000000001,105126.263,28257.061,11134.786,882.693,26628.854
2020-08-18 16:00:00,732883.1385716842,4420.554,103072.35699999999,27295.288,10744.155,882.899,26440.741
2020-08-18 17:00:00,575513.4767626491,5503.088,104913.18,27254.931,10570.026,994.782,26576.208
2020-08-18 18:00:00,366533.4367793207,3064.247,106190.4255,27144.236,10898.619,1086.632,26489.509
2020-08-18 19:00:00,146848.20983055726,3227.884,106470.0615,26834.733,10562.54,969.333,26619.728
2020-08-18 20:00:00,20418.8673032007,3261.643,106619.444,26629.074,10958.918,510.90599999999995,26796.089
2020-08-18 21:00:00,142.6022443854868,3442.38,104615.64199999999,26835.078999999998,10984.611,786.086,25823.728
2020-08-18 22:00:00,104.190299042339,5833.631,104100.385,27130.408,10840.53,848.399,25979.727
2020-08-18 23:00:00,83.95938190799856,6190.637,103733.1335,27518.957,11165.287,868.703,25982.727
2020-08-19 00:00:00,56.569470352914934,3972.328,102986.1775,26910.631999999998,10993.786,833.1410000000001,25079.245
2020-08-19 01:00:00,36.26423637989844,1810.9560000000001,104048.4625,27505.175,10892.94,604.38,25036.278
2020-08-19 02:00:00,36.75323633108369,3400.626,102986.8045,27599.378,10878.548999999999,571.039,25378.222
2020-08-19 03:00:00,38.30043217663384,844.1909999999999,101989.3475,27613.929,10898.353,636.248,25346.624
2020-08-19 04:00:00,44.780659529740824,302.415,101970.87400000001,27372.857,10985.914,881.852,25465.399
2020-08-19 05:00:00,56.92937431698728,721.95,100260.383,27306.621,10711.641,876.714,25002.781
2020-08-19 06:00:00,2118.8113604882446,1578.476,98957.93400000001,27767.789,11386.606,665.2719999999999,25694.019
2020-08-19 07:00:00,97872.8003737825,4466.883,97677.7345,27806.082000000002,11691.087,643.504,25732.834000000003
2020-08-19 08:00:00,367051.1247668769,5156.606,94987.5325,27840.809,11604.309000000001,598.394,25732.95
2020-08-19 09:00:00,763776.5269714993,3779.678,94288.189,28312.550000000003,11678.321,562.942,25455.268
2020-08-19 10:00:00,1122828.960220851,1772.136,94376.765,28424.678,11258.046,724.2909999999999,26857.469
2020-08-19 11:00:00,1293935.8250759942,1290.0949999999998,93263.52100000001,29231.999,11532.092,873.526,26733.314
2020-08-19 12:00:00,1318530.7563527888,983.848,95203.84400000001,29317.727,12146.280999999999,801.47,26029.506999999998
2020-08-19 13:00:00,1470559.4269884254,831.28,93582.15400000001,29255.847999999998,12490.391,584.337,23039.603000000003
2020-08-19 14:00:00,1496680.6914168526,3009.58,95771.2205,28823.736,12090.711,626.041,23959.398999999998
2020-08-19 15:00:00,1319970.264629089,7534.803,96532.32149999999,29151.012,11834.144,662.922,26599.533
2020-08-19 16:00:00,915276.0918359543,9314.697,99072.445,28016.313,11741.112000000001,828.205,26141.371
2020-08-19 17:00:00,526045.5038631571,11927.757,98790.595,27636.018,10829.551,935.7719999999999,25968.849
2020-08-19 18:00:00,271617.6771775844,9696.832,98240.62150000001,27530.031,9829.565999999999,1083.272,26090.922
2020-08-19 19:00:00,104663.38817190754,5269.688,94096.8615,27581.1,9469.9,1092.576,26780.306
2020-08-19 20:00:00,16347.37790411211,3281.298,94113.4855,26618.465,10063.217,647.279,26019.748
2020-08-19 21:00:00,158.12693621487324,3338.228,92148.10250000001,26909.761,10490.204,584.656,25402.049
2020-08-19 22:00:00,133.88623063471783,7229.4259999999995,91273.6355,27503.159,10587.124,608.3399999999999,26293.802
2020-08-19 23:00:00,93.16231470000986,11992.888,92524.98449999999,27105.591,10474.805,705.623,25742.957
2020-08-20 00:00:00,73.68640193884168,11472.265,97390.629,26937.935,11069.346,870.344,25744.498
2020-08-20 01:00:00,52.39143862635046,14716.775,96922.6315,26674.206,10920.636,842.953,25539.525999999998
2020-08-20 02:00:00,41.909238902676314,15485.224,97639.384,27130.463,10935.144,828.6800000000001,25307.222
2020-08-20 03:00:00,38.86374814511694,20923.788,99581.0265,26816.669,10829.687,833.537,24956.237
2020-08-20 04:00:00,40.32292354983068,16688.449,99217.457,26537.519,9199.572,789.332,25079.149
2020-08-20 05:00:00,68.23307616358444,18088.953,98605.47750000001,26611.868,9295.347,626.876,25056.318
2020-08-20 06:00:00,548.3193883072221,23049.673,97211.98550000001,25914.131,9555.421,637.611,25876.301
2020-08-20 07:00:00,62243.346947158745,24991.889,98042.30900000001,26242.244,10709.518,881.337,25862.697
2020-08-20 08:00:00,303458.3832168965,20492.601,95341.2745,26036.406,11207.765,871.5060000000001,26393.204
2020-08-20 09:00:00,710833.2983879287,15004.882,94911.8845,26235.747,10970.717,659.49,25778.834
2020-08-20 10:00:00,1108894.817246461,11485.303,94389.339,26927.493000000002,11302.762,824.692,25073.763
2020-08-20 11:00:00,1372840.3383350535,8390.574,94602.492,28124.449,11591.684,833.517,25644.159
2020-08-20 12:00:00,1526535.985917265,6569.875,94461.02249999999,28645.575,11629.384,854.645,25944.489999999998
2020-08-20 13:00:00,1585633.407415838,6426.835999999999,94061.654,28191.341,11657.294,789.005,25739.32
2020-08-20 14:00:00,1554623.7080505774,7424.094,92266.7145,27156.079,11398.297,804.283,25834.534
2020-08-20 15:00:00,1436735.266460432,11765.177,93902.0515,27017.648,11456.975,825.1600000000001,25886.4
2020-08-20 16:00:00,1223345.8601669301,17749.012,94902.84700000001,28250.684999999998,11576.128,696.048,26283.286
2020-08-20 17:00:00,911293.1626681762,18527.978,95837.8475,26967.229,11582.687,593.8040000000001,25911.19
2020-08-20 18:00:00,538750.6226069027,18051.393,96066.1595,26848.474000000002,11218.593,549.686,26186.061999999998
2020-08-20 19:00:00,199221.54856943164,15328.857,96440.032,26903.29,10685.072,546.469,25446.078
2020-08-20 20:00:00,21437.98206214519,14955.693,97191.82250000001,26243.127,10661.143,621.802,25041.798
2020-08-20 21:00:00,202.80777726239117,13908.922999999999,97474.509,26115.089,10536.465,631.05,24003.241
2020-08-20 22:00:00,124.6460491493068,8451.697,98652.1635,26354.433,10196.621,799.821,24260.858
2020-08-20 23:00:00,101.09190675847194,8168.274,98475.9605,26402.777,10414.194,841.1129999999999,24115.484
2020-08-21 00:00:00,76.09226477086118,7920.45,105083.0545,25734.487,10180.581,823.0070000000001,23380.355
2020-08-21 01:00:00,92.25272674034488,11890.203,107025.957,25213.539,10377.155,810.6569999999999,23730.397
2020-08-21 02:00:00,37.43586076421551,14484.833,107684.6565,24923.926,10497.97,816.179,23784.403
2020-08-21 03:00:00,35.71066983501137,15327.423,108699.5765,25197.105,10212.853000000001,617.553,23743.302
2020-08-21 04:00:00,39.45640751009747,22745.131,108249.109,25597.409,9350.573,429.712,23816.475000000002
2020-08-21 05:00:00,53.75867063293272,29265.25,107529.1185,25415.344,9475.236,586.03,23892.143
2020-08-21 06:00:00,1041.7453934068417,31180.42,106526.6435,25760.604,9467.004,606.668,24013.189
2020-08-21 07:00:00,77797.33042855671,33312.17,105248.292,26647.373,10075.671,649.923,23738.96
2020-08-21 08:00:00,362225.0366572506,34691.916,104910.864,27761.105,9914.957,878.004,24650.281
2020-08-21 09:00:00,751891.621362012,23194.006,103956.9705,28129.049,10522.069,864.593,25239.485
2020-08-21 10:00:00,1101321.9868286913,11895.989,102556.8365,28052.115,10958.499,643.001,25194.091
2020-08-21 11:00:00,1358467.157931178,9251.266,100933.93100000001,28048.939,11266.887999999999,583.451,24685.245
2020-08-21 12:00:00,1512351.241126017,6318.38,101434.1335,27791.126,11207.116,592.453,24546.833000000002
2020-08-21 13:00:00,1571988.8773579786,6464.636,101057.8715,27557.133,11158.095,589.679,24884.971
2020-08-21 14:00:00,1541199.0016887162,7185.441,100784.9235,27636.668,10742.596,602.626,25521.249
2020-08-21 15:00:00,1419942.396342572,8647.594000000001,100073.935,27836.441,10505.195,823.179,25507.235
2020-08-21 16:00:00,1200898.0512635685,7971.123,101072.432,26829.767,10809.582999999999,724.56,25546.695
2020-08-21 17:00:00,877113.9927306747,7313.166,100870.93950000001,26602.351,10392.254,806.241,25770.967
2020-08-21 18:00:00,503307.1038860773,7753.147,100444.41500000001,26686.847999999998,10269.543,794.0640000000001,25727.648
2020-08-21 19:00:00,174812.20614111898,8057.756,101915.98999999999,27026.15,10084.773,797.283,25244.284
2020-08-21 20:00:00,17305.92224251653,6431.969,103711.7145,26054.889,10033.59,818.274,25241.656
2020-08-21 21:00:00,211.36914080686856,3897.2309999999998,106969.2495,25973.145,9807.723,702.024,25301.82
2020-08-21 22:00:00,233.83965485981324,2827.4179999999997,108241.071,25942.037,9761.556,552.597,25631.085
2020-08-21 23:00:00,116.41322374434667,3027.335,108195.004,26194.354,10056.066,734.0649999999999,25699.955
2020-08-22 00:00:00,62.742643521181066,4682.3060000000005,108527.345,26065.838,9830.019,837.0699999999999,25601.849
2020-08-22 01:00:00,56.10006418402576,8841.175,108328.746,26206.493000000002,10076.275,773.703,22968.370000000003
2020-08-22 02:00:00,53.441858848574036,4473.749,109197.4015,25957.316,9765.684,475.264,20942.582000000002
2020-08-22 03:00:00,46.40807931488425,8563.440999999999,108753.1125,26315.617,9644.529,536.482,21317.881999999998
2020-08-22 04:00:00,37.85448701765805,9212.601999999999,108471.499,26343.658,9614.52,596.451,21810.556
2020-08-22 05:00:00,55.30983978702613,6946.349,107444.36,26027.652000000002,9841.975,684.076,21860.959000000003
2020-08-22 06:00:00,279.6494604926663,16984.475,109330.8415,25669.39,9710.488,806.517,22152.717
2020-08-22 07:00:00,19610.453136065666,25831.381,109565.9085,26710.663,10349.985,834.52,21791.502
2020-08-22 08:00:00,70780.04520307905,23884.978,108280.4155,27407.403000000002,10321.9,633.813,21397.013
2020-08-22 09:00:00,179855.36028926037,14710.552,106620.874,27551.219,10201.280999999999,594.777,21396.616
2020-08-22 10:00:00,364055.3488852119,12699.541,107342.038,27957.949999999997,10932.179,564.405,21966.915
2020-08-22 11:00:00,547019.3795802325,19206.374,107281.9615,27678.393,10871.586,586.574,21997.974000000002
2020-08-22 12:00:00,556584.0209613981,21879.621,107828.7145,28121.153,10605.539,635.915,22115.311
2020-08-22 13:00:00,697647.122813875,17648.415,107068.85,28048.022,10632.561,796.373,21409.508
2020-08-22 14:00:00,846947.517912673,18692.925,106535.073,28262.031,10530.911,842.269,21415.259000000002
2020-08-22 15:00:00,907457.104647992,20322.845,103945.6715,28255.351000000002,10764.331,642.116,21531.979
2020-08-22 16:00:00,900569.9899799849,20016.072,105030.8475,27951.059,11502.008,592.52,21673.88
2020-08-22 17:00:00,743216.5725754413,18290.02,106338.477,27631.819,11554.257,585.602,21375.281
2020-08-22 18:00:00,455211.7526611388,18842.799,107281.0945,27759.367,11099.458999999999,567.527,21605.583
2020-08-22 19:00:00,157413.66614681185,18119.99,109423.7375,27701.434999999998,10793.853,614.424,22079.018
2020-08-22 20:00:00,11595.201209295466,11942.293,110179.48199999999,26963.717,10555.303,826.182,21402.146
2020-08-22 21:00:00,175.8738283569846,8679.134,111229.6045,26735.366,10571.997,840.384,21168.898
2020-08-22 22:00:00,116.3957504758837,10449.604,110164.614,26339.002,10726.615,679.5930000000001,21969.019
2020-08-22 23:00:00,82.68798554149106,15207.25,106367.1355,27141.321,10614.243,583.644,22009.226
2020-08-23 00:00:00,59.68325962093284,14031.387999999999,101819.27100000001,27260.877,10186.432,601.738,21492.31
2020-08-23 01:00:00,42.55070395548693,13427.279,103230.45999999999,26707.606,9725.131,821.107,21491.148
2020-08-23 02:00:00,51.035808017218216,8743.138,103715.522,25900.936,9699.279999999999,863.171,21489.013
2020-08-23 03:00:00,61.57275029028102,7199.353,108587.546,25826.833,9909.67,855.5840000000001,21936.823
2020-08-23 04:00:00,67.78890075320909,18022.513,111331.7885,25880.564,10218.814,841.4300000000001,21781.217
2020-08-23 05:00:00,67.9414683227838,14938.178,111709.473,25586.258,10277.41,737.483,21480.559
2020-08-23 06:00:00,214.65474641367322,12988.052,110181.2165,24985.788,10442.641,599.703,21333.24
2020-08-23 07:00:00,43759.21710201638,11060.839,110534.177,25428.474000000002,10247.83,826.06,21964.335
2020-08-23 08:00:00,174414.76045116334,13034.494999999999,112321.54449999999,26115.386,10481.348,829.155,21869.011
2020-08-23 09:00:00,408068.05388192716,11631.068,111642.64249999999,27108.983,10707.028,661.414,21449.568
2020-08-23 10:00:00,706964.3530324071,13015.463,110991.54999999999,28335.628,11585.744,594.993,21394.974000000002
2020-08-23 11:00:00,893050.4875681619,14048.88,109742.3535,28906.232,11884.972,571.273,21907.367
2020-08-23 12:00:00,1072324.4938143676,16195.314999999999,110023.98999999999,28561.139,11716.821,558.987,21878.719
2020-08-23 13:00:00,1223121.6360598146,16089.098,110079.7605,29252.014,11281.562,619.268,21944.214
2020-08-23 14:00:00,1272900.5709229372,16904.617,107147.77649999999,28841.559,11135.389,835.278,21658.408
2020-08-23 15:00:00,1218172.0800435562,14597.539,106127.725,28512.408,10701.309000000001,811.7,21621.595999999998
2020-08-23 16:00:00,1059663.7933688746,17282.150999999998,107373.823,28381.792,10896.21,597.275,21815.656000000003
2020-08-23 17:00:00,802384.9364828096,18670.005,108988.2165,27589.328999999998,10964.001,617.45,21751.191
2020-08-23 18:00:00,459506.79089439765,19449.537,110835.4345,27327.913,11174.258,617.826,22011.178
2020-08-23 19:00:00,155422.84816735474,15835.467,110741.4885,26703.232,10937.203,606.3969999999999,21482.574
2020-08-23 20:00:00,13912.446938051986,11139.808,110043.6675,26302.372,10474.482,619.7719999999999,21371.118
2020-08-23 21:00:00,226.51980893982858,10481.056,110978.2975,25411.909,9868.655999999999,840.271,21138.964
2020-08-23 22:00:00,208.260600452908,8892.888,109837.54800000001,25000.065,9536.083999999999,854.0550000000001,21628.264
2020-08-23 23:00:00,223.523225393823,6745.925,110122.6565,25612.395,9628.876,845.61,21138.968
2020-08-24 00:00:00,180.2499398910459,4747.975,109278.285,25603.274,10067.976,694.461,21253.832000000002
2020-08-24 01:00:00,103.22630358331948,4193.363,110738.9,25565.015,10231.05,630.296,21364.011
2020-08-24 02:00:00,46.90308738440174,3581.788,111005.921,25450.31,10528.196,832.731,21444.039
2020-08-24 03:00:00,48.11972362248915,2212.1,110962.769,25471.886,10658.716,712.345,20830.391
2020-08-24 04:00:00,48.35835645375388,1552.732,111904.901,25265.833,10712.823,524.562,20636.23
2020-08-24 05:00:00,49.49284040566818,1002.075,109689.3245,24885.718,10349.79,359.214,20616.735
2020-08-24 06:00:00,521.8000256625417,961.073,106291.621,25353.168,10171.398,609.565,21218.182
2020-08-24 07:00:00,53713.6253565473,457.539,104533.899,26574.525,11096.692,409.08,22585.694
2020-08-24 08:00:00,291900.71787657234,603.277,103800.7035,27274.045,10603.64,655.9680000000001,24546.856
2020-08-24 09:00:00,644215.910131742,516.452,103466.261,27808.017,10081.153,813.425,24893.039
2020-08-24 10:00:00,987744.2346903268,1617.359,104794.049,27977.156,9992.513,745.462,25108.374
2020-08-24 11:00:00,1264138.192165927,7218.09,104677.5455,27299.66,10084.328,526.296,24907.095
2020-08-24 12:00:00,1388110.1915477705,9417.248,102887.136,28316.077,10479.089,548.925,23976.993000000002
2020-08-24 13:00:00,1381507.6299120993,8579.296,102871.043,27536.58,10348.103,573.502,24593.220999999998
2020-08-24 14:00:00,1320565.843480639,10099.235,102599.7145,27799.914,10152.546999999999,566.995,23772.745000000003
2020-08-24 15:00:00,1279084.7659075188,11090.422999999999,100145.332,27912.764000000003,10242.999,756.183,24305.823
2020-08-24 16:00:00,1101791.8897332465,10522.343,103188.05,28165.033,10920.313,772.245,24530.663
2020-08-24 17:00:00,832260.8931684046,10360.17,105251.3295,27856.671000000002,10590.766,705.4449999999999,24617.685
2020-08-24 18:00:00,495033.59810311964,10061.883,105938.484,28023.55,10892.048999999999,571.91,24993.146
2020-08-24 19:00:00,176002.25006644506,6751.478999999999,104949.659,27555.517,10732.601,586.848,24866.292
2020-08-24 20:00:00,12528.767411292632,5108.003000000001,103544.9415,26480.674,10626.938,799.515,24733.637000000002
2020-08-24 21:00:00,173.60929675871995,4185.8730000000005,102565.8015,26039.652000000002,10613.122,868.816,24835.53
2020-08-24 22:00:00,119.9638538876827,1956.4119999999998,102913.128,26422.615,10371.472,845.1,25271.167999999998
2020-08-24 23:00:00,89.76702069862586,1284.4,103013.41750000001,26597.204999999998,10258.012,823.571,25351.266
2020-08-25 00:00:00,62.936242576986956,562.639,103350.487,26130.892,9625.275,845.717,24775.531
2020-08-25 01:00:00,55.29219620730567,298.126,104153.284,25628.457000000002,9594.905,842.315,25048.731
2020-08-25 02:00:00,52.438392815963546,257.333,103777.3555,25846.707,9665.381000000001,881.337,25274.709000000003
2020-08-25 03:00:00,71.41745676811748,499.878,104222.36,25974.326,9696.914,714.204,25488.104
2020-08-25 04:00:00,76.53630767637128,818.088,104810.6355,26016.772,10356.657,630.797,24952.424
2020-08-25 05:00:00,101.39706237408089,1983.964,104109.1305,25403.924,10552.82,560.143,25629.072
2020-08-25 06:00:00,519.7169131550144,4686.213,101482.12049999999,25550.764,9974.057,571.033,26086.105
2020-08-25 07:00:00,71611.77554667325,5862.898,100877.776,26249.871,10197.675,738.029,25145.345
2020-08-25 08:00:00,369656.8383837585,7188.014,100384.1705,26489.058,10395.423,770.35,27183.307
2020-08-25 09:00:00,749638.6572414099,6117.218,101693.1255,26675.614,10464.975,616.002,28469.298000000003
2020-08-25 10:00:00,940925.7479357867,4607.732,101737.382,28424.56,10884.016,617.25,28885.381
2020-08-25 11:00:00,1001646.5373652844,2192.94,100409.6455,28646.264,10287.57,742.734,28759.451
2020-08-25 12:00:00,1093865.6506728341,1636.493,100675.524,28566.205,9358.847,862.676,29344.567
2020-08-25 13:00:00,1154910.6157371919,6670.59,98813.8925,28562.135,9935.489,841.768,28662.843
2020-08-25 14:00:00,1185235.4572255234,6702.302,96667.6705,28014.769,9709.86,873.502,27534.324
2020-08-25 15:00:00,1116088.043597252,10208.915,97980.599,27538.236,9754.656,895.7950000000001,27491.662
2020-08-25 16:00:00,1050926.262738927,10870.047999999999,98869.7365,28032.137000000002,10661.684000000001,951.277,28235.667
2020-08-25 17:00:00,841567.6625588336,11618.220000000001,99136.93100000001,28201.229,11157.843,1136.134,28210.222
2020-08-25 18:00:00,436377.8795175253,11611.684,100248.475,27776.218,10925.636,1086.379,28568.438000000002
2020-08-25 19:00:00,153053.1961888843,16967.59,100123.908,27765.11,10487.761,800.54,28724.14
2020-08-25 20:00:00,10973.45301558696,27425.567,99907.76550000001,27880.682,10534.521,662.011,28190.744
2020-08-25 21:00:00,136.27253493585604,42049.125,96778.823,27874.855,10318.496,839.2660000000001,27717.186
2020-08-25 22:00:00,113.21325585392854,47574.048,98099.3045,27466.627,10252.878,881.064,28331.424
2020-08-25 23:00:00,93.00191216459469,45279.125,99650.0995,27616.849000000002,10455.381,883.921,28335.032
2020-08-26 00:00:00,57.01350439539891,42918.895000000004,99546.8205,27398.086,10127.331,838.78,28237.725
2020-08-26 01:00:00,69.15831188788663,42538.016,102733.7965,26913.219,10413.11,821.864,28350.461
2020-08-26 02:00:00,58.711312883638456,42300.462999999996,103409.4275,26595.153,10468.086,651.335,28367.319
2020-08-26 03:00:00,69.97005212131914,40406.215000000004,101909.0575,26583.401,10725.208999999999,555.683,28575.993
2020-08-26 04:00:00,42.17528412836529,38473.665,102623.266,26723.402000000002,10265.171,599.991,28568.282
2020-08-26 05:00:00,31.389897026806707,40289.469000000005,101324.323,26944.848,10197.462,588.381,29256.489
2020-08-26 06:00:00,377.5863485826749,37209.94,101749.8895,27384.400999999998,10486.343,561.105,28758.351000000002
2020-08-26 07:00:00,67069.20157512024,39947.401,99574.24650000001,27538.474000000002,10744.671,767.63,28187.55
2020-08-26 08:00:00,308773.3842421,41201.892,97559.041,27614.722,10752.476,836.547,28093.513
2020-08-26 09:00:00,672468.5415260787,34964.388,99169.64749999999,27717.345999999998,11039.128,817.2950000000001,28466.067
2020-08-26 10:00:00,1027757.1819885917,42953.502,98914.686,27734.328999999998,10792.229,853.259,28396.603
2020-08-26 11:00:00,1313377.7064006135,40000.261,99073.51550000001,27634.943,10218.241,856.857,28566.167999999998
2020-08-26 12:00:00,1451543.3953929823,41090.783,99794.006,27551.86,10201.941,858.8629999999999,28305.804
2020-08-26 13:00:00,1582019.1503259533,40934.966,98331.8745,28550.717,10434.044,838.816,27490.915
2020-08-26 14:00:00,1545327.2321104421,36323.755000000005,96549.03,28361.279,10918.374,849.074,27083.326999999997
2020-08-26 15:00:00,1437983.6249175929,36085.133,95812.683,28461.023,11085.4,851.512,27090.38
2020-08-26 16:00:00,1144775.3674755637,31688.956,96569.042,28208.916,11164.8,830.944,27300.11
2020-08-26 17:00:00,720623.6910140766,26693.157,98375.2595,28009.721,10736.069,812.566,27953.987
2020-08-26 18:00:00,351905.44408960565,24169.75,99703.64600000001,27704.068,10814.478,816.9010000000001,28192.426
2020-08-26 19:00:00,119430.638340722,20174.591,98998.881,27706.758,10772.876,853.6469999999999,28408.435
2020-08-26 20:00:00,9445.211800163774,20013.177,98801.932,27258.741,10858.958999999999,865.226,28401.766
2020-08-26 21:00:00,198.6201211172769,21326.773999999998,99672.0845,27358.02,11226.841,715.598,28354.521
2020-08-26 22:00:00,120.02019451426092,16291.956,100443.201,27122.752,10405.613,724.9259999999999,28457.633
2020-08-26 23:00:00,75.58377373565955,18222.848,102015.2185,27442.959,9942.695,864.623,29015.539
2020-08-27 00:00:00,44.39134523725374,13167.087,102718.732,27385.082000000002,9842.777,866.014,28453.21
2020-08-27 01:00:00,31.047535710549838,8539.915,102933.364,27416.203999999998,10031.014,597.961,28764.285
2020-08-27 02:00:00,30.46660468893872,5124.479,102863.8605,27001.258,9995.929,615.802,28721.095999999998
2020-08-27 03:00:00,50.95567018178881,2341.774,103770.682,26988.618000000002,9666.915,583.065,28841.092
2020-08-27 04:00:00,59.147384385517334,1501.682,102323.935,27232.091,9484.961,664.4010000000001,28546.564
2020-08-27 05:00:00,82.13816966503619,2001.684,101712.2085,27403.315000000002,9693.312,780.759,28923.791
2020-08-27 06:00:00,1005.9241178488277,2376.162,100459.444,27047.59,10458.16,850.686,29129.76
2020-08-27 07:00:00,66882.43203835175,3367.822,100568.4625,27632.219,10673.831,799.706,28740.128
2020-08-27 08:00:00,310117.51142017276,3488.346,100457.0985,28140.205,10382.518,776.809,29391.638
2020-08-27 09:00:00,715327.8173675403,2860.835,100145.057,27926.809,10232.721,800.5509999999999,29452.83
2020-08-27 10:00:00,1053660.9450837078,2113.843,99786.5085,28536.104,10237.132,734.9559999999999,29012.987
2020-08-27 11:00:00,1350414.5256390644,2108.426,97084.218,29386.496,10435.368999999999,631.225,28781.467
2020-08-27 12:00:00,1389495.2830962716,4142.304,98731.955,29595.858,11151.944,886.485,29097.751
2020-08-27 13:00:00,1348262.2368398933,8545.717,98345.99100000001,28930.197,12341.279,899.568,28995.271
2020-08-27 14:00:00,1296698.6331019702,7588.198,97597.695,29167.953,11481.985,1035.229,29237.783
2020-08-27 15:00:00,1203973.9305344967,11567.978,97108.1975,28576.289,11078.904999999999,915.684,28866.233
2020-08-27 16:00:00,1044309.5341251104,12148.135,97751.5425,28272.344,10824.118999999999,891.086,29027.518
2020-08-27 17:00:00,706348.6658339932,10907.663,98269.1045,27957.545000000002,10626.211,874.487,28745.005
2020-08-27 18:00:00,389833.9478718289,8681.099,96678.54550000001,27965.272,10639.464,872.721,28508.059
2020-08-27 19:00:00,153446.73862900352,7274.259,95880.526,27930.504999999997,10911.374,680.037,28568.482
2020-08-27 20:00:00,13906.522394997557,9363.238000000001,96668.81049999999,27302.222,10481.494,640.162,28265.592
2020-08-27 21:00:00,143.66795803817084,23874.100000000002,98298.9405,26798.258,10300.2,876.145,28355.619
2020-08-27 22:00:00,112.05905127306751,27978.025,99128.4425,27380.374,10465.043,879.384,28081.83
2020-08-27 23:00:00,131.47818656786612,32424.175,99347.0765,27320.665,10318.983,884.715,28791.093
2020-08-28 00:00:00,114.92361956529635,27975.225,100473.3085,26936.415,10811.37,794.62,28631.257
2020-08-28 01:00:00,75.7075040895053,31883.275,102223.121,27322.119000000002,11006.862,654.096,28420.94
2020-08-28 02:00:00,42.82104843114456,33193.606,102944.47899999999,27695.235,10679.973,644.12,28326.834000000003
2020-08-28 03:00:00,36.751538414616086,35324.551,102288.805,27648.411,10748.322,660.171,28583.141
2020-08-28 04:00:00,35.94370482234207,36617.246,102007.31049999999,27245.202,10856.96,656.765,28155.205
2020-08-28 05:00:00,36.053241580616515,28247.131,100800.8665,26711.614,11115.149000000001,755.198,28265.478000000003
2020-08-28 06:00:00,234.5162434520408,24512.896,99941.6095,26373.968,11106.895,887.823,28524.798
2020-08-28 07:00:00,61466.385644552465,19550.164,99298.089,26920.457,11425.589,761.575,28593.981
2020-08-28 08:00:00,260722.08743148707,20447.428,103968.11349999999,27761.111,11277.287,640.662,27874.107
2020-08-28 09:00:00,521796.48224184196,18601.744,102526.818,27465.791,11500.743,661.313,28527.862999999998
2020-08-28 10:00:00,706653.1918189336,14027.572,103162.85,28217.836,11027.344000000001,650.591,29178.1
2020-08-28 11:00:00,753159.015722146,16221.93,103065.01800000001,29187.479,11571.994999999999,664.509,28214.411
